 ************************** Initing args for:  DEEP_RANGE_v0   **************************
Iters 54600 | Evals 227476 | RangeLoss 1.7163808345794678 | ActionLoss 0.02255781926214695 | TotalLoss 1.7387992143630981
Iters 54800 | Evals 228291 | RangeLoss 1.716365933418274 | ActionLoss 0.022505728527903557 | TotalLoss 1.73872971534729
Iters 55000 | Evals 229130 | RangeLoss 1.7163681983947754 | ActionLoss 0.02244732528924942 | TotalLoss 1.7386720180511475
Iters 55200 | Evals 229970 | RangeLoss 1.7163697481155396 | ActionLoss 0.022394869476556778 | TotalLoss 1.7386192083358765
Iters 55400 | Evals 230787 | RangeLoss 1.7163567543029785 | ActionLoss 0.022339552640914917 | TotalLoss 1.7385514974594116
Iters 55600 | Evals 231577 | RangeLoss 1.716318964958191 | ActionLoss 0.0222926028072834 | TotalLoss 1.7384669780731201
Iters 55800 | Evals 232419 | RangeLoss 1.7162728309631348 | ActionLoss 0.022242067381739616 | TotalLoss 1.7383673191070557
Iters 56000 | Evals 233248 | RangeLoss 1.7162537574768066 | ActionLoss 0.02219131961464882 | TotalLoss 1.7382978200912476
Iters 56200 | Evals 234089 | RangeLoss 1.716270089149475 | ActionLoss 0.02213987335562706 | TotalLoss 1.7382622957229614
Iters 56400 | Evals 234933 | RangeLoss 1.7162061929702759 | ActionLoss 0.02208794839680195 | TotalLoss 1.7381447553634644
Iters 56600 | Evals 235774 | RangeLoss 1.7161279916763306 | ActionLoss 0.022039879113435745 | TotalLoss 1.7380175590515137
Iters 56800 | Evals 236612 | RangeLoss 1.7161144018173218 | ActionLoss 0.02199239656329155 | TotalLoss 1.7379553318023682
Iters 57000 | Evals 237432 | RangeLoss 1.7160946130752563 | ActionLoss 0.021936045959591866 | TotalLoss 1.7378780841827393
Iters 57200 | Evals 238257 | RangeLoss 1.7160357236862183 | ActionLoss 0.021882137283682823 | TotalLoss 1.737763524055481
Iters 57400 | Evals 239084 | RangeLoss 1.7160245180130005 | ActionLoss 0.021830296143889427 | TotalLoss 1.7376995086669922
Iters 57600 | Evals 239915 | RangeLoss 1.7159901857376099 | ActionLoss 0.021780336275696754 | TotalLoss 1.7376114130020142
Iters 57800 | Evals 240756 | RangeLoss 1.7159289121627808 | ActionLoss 0.021731091663241386 | TotalLoss 1.7375030517578125
Iters 58000 | Evals 241582 | RangeLoss 1.715932011604309 | ActionLoss 0.02168259769678116 | TotalLoss 1.7374552488327026
Iters 58200 | Evals 242426 | RangeLoss 1.7159092426300049 | ActionLoss 0.021633965894579887 | TotalLoss 1.737382173538208
Iters 58400 | Evals 243276 | RangeLoss 1.7159487009048462 | ActionLoss 0.021581467241048813 | TotalLoss 1.7373651266098022
Iters 58600 | Evals 244100 | RangeLoss 1.715950608253479 | ActionLoss 0.021533850580453873 | TotalLoss 1.7373161315917969
Iters 58800 | Evals 244945 | RangeLoss 1.715950846672058 | ActionLoss 0.021487291902303696 | TotalLoss 1.737267255783081
Iters 59000 | Evals 245767 | RangeLoss 1.715957522392273 | ActionLoss 0.021436313167214394 | TotalLoss 1.7372210025787354
Iters 59200 | Evals 246591 | RangeLoss 1.7159287929534912 | ActionLoss 0.02138952724635601 | TotalLoss 1.7371450662612915
Iters 59400 | Evals 247446 | RangeLoss 1.7158747911453247 | ActionLoss 0.021341944113373756 | TotalLoss 1.7370415925979614
Iters 59600 | Evals 248256 | RangeLoss 1.7158374786376953 | ActionLoss 0.02129441499710083 | TotalLoss 1.7369563579559326
Iters 59800 | Evals 249063 | RangeLoss 1.7158042192459106 | ActionLoss 0.021242637187242508 | TotalLoss 1.7368708848953247
Iters 60000 | Evals 249901 | RangeLoss 1.7157355546951294 | ActionLoss 0.021196234971284866 | TotalLoss 1.7367528676986694
Iters 60200 | Evals 250752 | RangeLoss 1.715678095817566 | ActionLoss 0.021153969690203667 | TotalLoss 1.7366503477096558
Iters 60400 | Evals 251573 | RangeLoss 1.7157129049301147 | ActionLoss 0.021109728142619133 | TotalLoss 1.7366400957107544
Iters 60600 | Evals 252386 | RangeLoss 1.715677261352539 | ActionLoss 0.02106192335486412 | TotalLoss 1.736553430557251
Iters 60800 | Evals 253221 | RangeLoss 1.7156895399093628 | ActionLoss 0.021015560254454613 | TotalLoss 1.736519694328308
Iters 61000 | Evals 254032 | RangeLoss 1.715701699256897 | ActionLoss 0.02097082883119583 | TotalLoss 1.7364850044250488
Iters 61200 | Evals 254855 | RangeLoss 1.715634822845459 | ActionLoss 0.0209293644875288 | TotalLoss 1.7363741397857666
Iters 61400 | Evals 255705 | RangeLoss 1.7156224250793457 | ActionLoss 0.020880553871393204 | TotalLoss 1.7363122701644897
Iters 61600 | Evals 256545 | RangeLoss 1.7156232595443726 | ActionLoss 0.02082894928753376 | TotalLoss 1.7362606525421143
Iters 61800 | Evals 257372 | RangeLoss 1.715595006942749 | ActionLoss 0.020786315202713013 | TotalLoss 1.7361869812011719
Iters 62000 | Evals 258192 | RangeLoss 1.715563178062439 | ActionLoss 0.020740486681461334 | TotalLoss 1.736111044883728
Iters 62200 | Evals 259011 | RangeLoss 1.7155593633651733 | ActionLoss 0.020704390481114388 | TotalLoss 1.7360678911209106
Iters 62400 | Evals 259875 | RangeLoss 1.7154879570007324 | ActionLoss 0.02066008374094963 | TotalLoss 1.7359504699707031
Iters 62600 | Evals 260697 | RangeLoss 1.7154308557510376 | ActionLoss 0.02061200886964798 | TotalLoss 1.735846757888794
Iters 62800 | Evals 261521 | RangeLoss 1.715436577796936 | ActionLoss 0.020563827827572823 | TotalLoss 1.7358067035675049
Iters 63000 | Evals 262335 | RangeLoss 1.715387225151062 | ActionLoss 0.020518846809864044 | TotalLoss 1.735710620880127
Iters 63200 | Evals 263172 | RangeLoss 1.7153849601745605 | ActionLoss 0.020475303754210472 | TotalLoss 1.7356656789779663
Iters 63400 | Evals 263994 | RangeLoss 1.715394377708435 | ActionLoss 0.02043195255100727 | TotalLoss 1.7356301546096802
Iters 63600 | Evals 264851 | RangeLoss 1.7153812646865845 | ActionLoss 0.02038777992129326 | TotalLoss 1.7355694770812988
Iters 63800 | Evals 265684 | RangeLoss 1.7153477668762207 | ActionLoss 0.020340315997600555 | TotalLoss 1.7354882955551147
Iters 64000 | Evals 266527 | RangeLoss 1.7153152227401733 | ActionLoss 0.02030341885983944 | TotalLoss 1.7354155778884888
Iters 64200 | Evals 267373 | RangeLoss 1.7153486013412476 | ActionLoss 0.020260559394955635 | TotalLoss 1.7354042530059814
Iters 64400 | Evals 268200 | RangeLoss 1.7153159379959106 | ActionLoss 0.020223241299390793 | TotalLoss 1.7353330850601196
Iters 64600 | Evals 269041 | RangeLoss 1.7152971029281616 | ActionLoss 0.02018452249467373 | TotalLoss 1.735274314880371
Iters 64800 | Evals 269883 | RangeLoss 1.7152748107910156 | ActionLoss 0.02014251798391342 | TotalLoss 1.7352089881896973
Iters 65000 | Evals 270736 | RangeLoss 1.715195894241333 | ActionLoss 0.02010122500360012 | TotalLoss 1.735092043876648
Iters 65200 | Evals 271594 | RangeLoss 1.7152183055877686 | ActionLoss 0.020066486671566963 | TotalLoss 1.7350749969482422
Iters 65400 | Evals 272420 | RangeLoss 1.7151594161987305 | ActionLoss 0.02002534456551075 | TotalLoss 1.7349739074707031
Iters 65600 | Evals 273255 | RangeLoss 1.7151914834976196 | ActionLoss 0.019988739863038063 | TotalLoss 1.734973430633545
Iters 65800 | Evals 274072 | RangeLoss 1.7152067422866821 | ActionLoss 0.019948672503232956 | TotalLoss 1.7349494695663452
Iters 66000 | Evals 274908 | RangeLoss 1.715171217918396 | ActionLoss 0.019909607246518135 | TotalLoss 1.7348741292953491
Iters 66200 | Evals 275724 | RangeLoss 1.7151602506637573 | ActionLoss 0.01988060027360916 | TotalLoss 1.7348343133926392
Iters 66400 | Evals 276545 | RangeLoss 1.7151684761047363 | ActionLoss 0.019839730113744736 | TotalLoss 1.7348066568374634
Iters 66600 | Evals 277390 | RangeLoss 1.715189814567566 | ActionLoss 0.01980256289243698 | TotalLoss 1.734794020652771
Iters 66800 | Evals 278203 | RangeLoss 1.7151844501495361 | ActionLoss 0.01976926624774933 | TotalLoss 1.7347583770751953
Iters 67000 | Evals 279030 | RangeLoss 1.715169072151184 | ActionLoss 0.019731242209672928 | TotalLoss 1.7347086668014526
Iters 67200 | Evals 279855 | RangeLoss 1.7151252031326294 | ActionLoss 0.019693098962306976 | TotalLoss 1.734626054763794
Iters 67400 | Evals 280672 | RangeLoss 1.7151072025299072 | ActionLoss 0.01965593919157982 | TotalLoss 1.7345706224441528
Iters 67600 | Evals 281518 | RangeLoss 1.715100884437561 | ActionLoss 0.019612500444054604 | TotalLoss 1.7345170974731445
Iters 67800 | Evals 282330 | RangeLoss 1.7150663137435913 | ActionLoss 0.019569218158721924 | TotalLoss 1.7344383001327515
Iters 68000 | Evals 283141 | RangeLoss 1.715018391609192 | ActionLoss 0.019528018310666084 | TotalLoss 1.7343477010726929
Iters 68200 | Evals 283986 | RangeLoss 1.7150099277496338 | ActionLoss 0.01949233189225197 | TotalLoss 1.734302043914795
Iters 68400 | Evals 284846 | RangeLoss 1.714992880821228 | ActionLoss 0.019450703635811806 | TotalLoss 1.73424232006073
Iters 68600 | Evals 285669 | RangeLoss 1.714945912361145 | ActionLoss 0.019410360604524612 | TotalLoss 1.7341539859771729
Iters 68800 | Evals 286506 | RangeLoss 1.7149264812469482 | ActionLoss 0.019372932612895966 | TotalLoss 1.734096884727478
Iters 69000 | Evals 287331 | RangeLoss 1.7149299383163452 | ActionLoss 0.01933693327009678 | TotalLoss 1.734062910079956
Iters 69200 | Evals 288175 | RangeLoss 1.7149206399917603 | ActionLoss 0.019295066595077515 | TotalLoss 1.7340086698532104
Iters 69400 | Evals 289000 | RangeLoss 1.7149111032485962 | ActionLoss 0.01925606280565262 | TotalLoss 1.7339589595794678
Iters 69600 | Evals 289835 | RangeLoss 1.7148853540420532 | ActionLoss 0.01921616494655609 | TotalLoss 1.733891248703003
Iters 69800 | Evals 290654 | RangeLoss 1.714873194694519 | ActionLoss 0.01917526125907898 | TotalLoss 1.733837604522705
Iters 70000 | Evals 291515 | RangeLoss 1.7148869037628174 | ActionLoss 0.019133783876895905 | TotalLoss 1.7338107824325562
Iters 70200 | Evals 292345 | RangeLoss 1.7148808240890503 | ActionLoss 0.0190968606621027 | TotalLoss 1.7337669134140015
Iters 70400 | Evals 293178 | RangeLoss 1.7148382663726807 | ActionLoss 0.019064076244831085 | TotalLoss 1.733688473701477
Iters 70600 | Evals 294017 | RangeLoss 1.7147927284240723 | ActionLoss 0.019025027751922607 | TotalLoss 1.7336033582687378
Iters 70800 | Evals 294853 | RangeLoss 1.714819073677063 | ActionLoss 0.018992509692907333 | TotalLoss 1.7335922718048096
Iters 71000 | Evals 295682 | RangeLoss 1.7148170471191406 | ActionLoss 0.018951980397105217 | TotalLoss 1.7335494756698608
Iters 71200 | Evals 296498 | RangeLoss 1.7147728204727173 | ActionLoss 0.018912389874458313 | TotalLoss 1.7334650754928589
Iters 71400 | Evals 297323 | RangeLoss 1.7147808074951172 | ActionLoss 0.018878860399127007 | TotalLoss 1.733436107635498
Iters 71600 | Evals 298144 | RangeLoss 1.7147669792175293 | ActionLoss 0.01884246990084648 | TotalLoss 1.733384370803833
Iters 71800 | Evals 298977 | RangeLoss 1.7147529125213623 | ActionLoss 0.018803220242261887 | TotalLoss 1.7333300113677979
Iters 72000 | Evals 299832 | RangeLoss 1.7147409915924072 | ActionLoss 0.018764875829219818 | TotalLoss 1.7332763671875
Iters 72200 | Evals 300690 | RangeLoss 1.7147196531295776 | ActionLoss 0.0187287125736475 | TotalLoss 1.7332149744033813
Iters 72400 | Evals 301534 | RangeLoss 1.714763879776001 | ActionLoss 0.018691236153244972 | TotalLoss 1.7332179546356201
Iters 72600 | Evals 302353 | RangeLoss 1.714773178100586 | ActionLoss 0.018656035885214806 | TotalLoss 1.733189582824707
Iters 72800 | Evals 303192 | RangeLoss 1.7147527933120728 | ActionLoss 0.018617765977978706 | TotalLoss 1.7331305742263794
Iters 73000 | Evals 304022 | RangeLoss 1.714745283126831 | ActionLoss 0.01857760176062584 | TotalLoss 1.733079195022583
Iters 73200 | Evals 304865 | RangeLoss 1.71475350856781 | ActionLoss 0.018535254523158073 | TotalLoss 1.733028531074524
Iters 73400 | Evals 305703 | RangeLoss 1.7148146629333496 | ActionLoss 0.01849820278584957 | TotalLoss 1.7330435514450073
Iters 73600 | Evals 306547 | RangeLoss 1.714814305305481 | ActionLoss 0.0184639859944582 | TotalLoss 1.7330067157745361
Iters 73800 | Evals 307373 | RangeLoss 1.7147905826568604 | ActionLoss 0.018425002694129944 | TotalLoss 1.7329421043395996
Iters 74000 | Evals 308202 | RangeLoss 1.7148033380508423 | ActionLoss 0.018385108560323715 | TotalLoss 1.7329139709472656
Iters 74200 | Evals 309039 | RangeLoss 1.7147756814956665 | ActionLoss 0.01834445260465145 | TotalLoss 1.7328462600708008
Iters 74400 | Evals 309883 | RangeLoss 1.7147836685180664 | ActionLoss 0.018307043239474297 | TotalLoss 1.7328157424926758
Iters 74600 | Evals 310716 | RangeLoss 1.7147659063339233 | ActionLoss 0.018274199217557907 | TotalLoss 1.7327646017074585
Iters 74800 | Evals 311552 | RangeLoss 1.7147374153137207 | ActionLoss 0.01823871023952961 | TotalLoss 1.7326995134353638
Iters 75000 | Evals 312391 | RangeLoss 1.7147016525268555 | ActionLoss 0.01820242963731289 | TotalLoss 1.7326267957687378
Iters 75200 | Evals 313202 | RangeLoss 1.7147072553634644 | ActionLoss 0.018172746524214745 | TotalLoss 1.7326056957244873
Iters 75400 | Evals 314023 | RangeLoss 1.7147191762924194 | ActionLoss 0.018137546256184578 | TotalLoss 1.7325812578201294
Iters 75600 | Evals 314851 | RangeLoss 1.7146830558776855 | ActionLoss 0.018107211217284203 | TotalLoss 1.7325174808502197
Iters 75800 | Evals 315697 | RangeLoss 1.7146623134613037 | ActionLoss 0.018076639622449875 | TotalLoss 1.7324665784835815
Iters 76000 | Evals 316519 | RangeLoss 1.714643120765686 | ActionLoss 0.0180413406342268 | TotalLoss 1.7324084043502808
Iters 76200 | Evals 317346 | RangeLoss 1.7146377563476562 | ActionLoss 0.01800539717078209 | TotalLoss 1.7323648929595947
Iters 76400 | Evals 318198 | RangeLoss 1.7145980596542358 | ActionLoss 0.017970653250813484 | TotalLoss 1.7322880029678345
Iters 76600 | Evals 319035 | RangeLoss 1.7146217823028564 | ActionLoss 0.01793873868882656 | TotalLoss 1.7322797775268555
Iters 76800 | Evals 319861 | RangeLoss 1.7145731449127197 | ActionLoss 0.01790216937661171 | TotalLoss 1.7321962118148804
Iters 77000 | Evals 320709 | RangeLoss 1.7145177125930786 | ActionLoss 0.017866862937808037 | TotalLoss 1.7321054935455322
Iters 77200 | Evals 321556 | RangeLoss 1.7144832611083984 | ActionLoss 0.01782943680882454 | TotalLoss 1.732032299041748
Iters 77400 | Evals 322383 | RangeLoss 1.7144542932510376 | ActionLoss 0.017794756218791008 | TotalLoss 1.7319653034210205
Iters 77600 | Evals 323201 | RangeLoss 1.7144464254379272 | ActionLoss 0.017761116847395897 | TotalLoss 1.731921911239624
Iters 77800 | Evals 324041 | RangeLoss 1.7144159078598022 | ActionLoss 0.01772548072040081 | TotalLoss 1.7318546772003174
Iters 78000 | Evals 324874 | RangeLoss 1.7144291400909424 | ActionLoss 0.01769622601568699 | TotalLoss 1.731836199760437
Iters 78200 | Evals 325679 | RangeLoss 1.714440107345581 | ActionLoss 0.017662273719906807 | TotalLoss 1.7318110466003418
Iters 78400 | Evals 326526 | RangeLoss 1.714464545249939 | ActionLoss 0.017630627378821373 | TotalLoss 1.7318036556243896
Iters 78600 | Evals 327371 | RangeLoss 1.714415431022644 | ActionLoss 0.017599085345864296 | TotalLoss 1.7317239046096802
Iters 78800 | Evals 328207 | RangeLoss 1.7144187688827515 | ActionLoss 0.017570434138178825 | TotalLoss 1.731693148612976
Iters 79000 | Evals 329043 | RangeLoss 1.7144055366516113 | ActionLoss 0.0175394918769598 | TotalLoss 1.7316474914550781
Iters 79200 | Evals 329895 | RangeLoss 1.7143653631210327 | ActionLoss 0.017504585906863213 | TotalLoss 1.7315692901611328
Iters 79400 | Evals 330721 | RangeLoss 1.7143079042434692 | ActionLoss 0.017472965642809868 | TotalLoss 1.7314822673797607
Iters 79600 | Evals 331557 | RangeLoss 1.7142977714538574 | ActionLoss 0.017439275979995728 | TotalLoss 1.7314400672912598
Iters 79800 | Evals 332389 | RangeLoss 1.714292049407959 | ActionLoss 0.017404956743121147 | TotalLoss 1.7313978672027588
Iters 80000 | Evals 333233 | RangeLoss 1.7142452001571655 | ActionLoss 0.01737254671752453 | TotalLoss 1.7313148975372314
Iters 80200 | Evals 334066 | RangeLoss 1.7142423391342163 | ActionLoss 0.01734003610908985 | TotalLoss 1.7312778234481812
Iters 80400 | Evals 334901 | RangeLoss 1.7142138481140137 | ActionLoss 0.017310241237282753 | TotalLoss 1.731218934059143
Iters 80600 | Evals 335720 | RangeLoss 1.7142317295074463 | ActionLoss 0.017277956008911133 | TotalLoss 1.7312054634094238
Iters 80800 | Evals 336548 | RangeLoss 1.7142424583435059 | ActionLoss 0.017246810719370842 | TotalLoss 1.731187343597412
Iters 81000 | Evals 337392 | RangeLoss 1.7142059803009033 | ActionLoss 0.0172199085354805 | TotalLoss 1.7311252355575562
Iters 81200 | Evals 338219 | RangeLoss 1.7141958475112915 | ActionLoss 0.017188075929880142 | TotalLoss 1.7310823202133179
Iters 81400 | Evals 339067 | RangeLoss 1.7141965627670288 | ActionLoss 0.017156818881630898 | TotalLoss 1.7310503721237183
Iters 81600 | Evals 339890 | RangeLoss 1.7141586542129517 | ActionLoss 0.01713079772889614 | TotalLoss 1.7309859991073608
Iters 81800 | Evals 340710 | RangeLoss 1.7141824960708618 | ActionLoss 0.017100051045417786 | TotalLoss 1.730979561805725
Iters 82000 | Evals 341555 | RangeLoss 1.7141478061676025 | ActionLoss 0.017065657302737236 | TotalLoss 1.7309099435806274
Iters 82200 | Evals 342372 | RangeLoss 1.7141692638397217 | ActionLoss 0.017033878713846207 | TotalLoss 1.7309049367904663
Iters 82400 | Evals 343197 | RangeLoss 1.7141637802124023 | ActionLoss 0.017000701278448105 | TotalLoss 1.7308695316314697
Iters 82600 | Evals 344013 | RangeLoss 1.7141581773757935 | ActionLoss 0.01696995459496975 | TotalLoss 1.730836272239685
Iters 82800 | Evals 344845 | RangeLoss 1.7141730785369873 | ActionLoss 0.016937658190727234 | TotalLoss 1.7308162450790405
Iters 83000 | Evals 345672 | RangeLoss 1.7141685485839844 | ActionLoss 0.016907617449760437 | TotalLoss 1.7307820320129395
Iters 83200 | Evals 346509 | RangeLoss 1.714153528213501 | ActionLoss 0.016874859109520912 | TotalLoss 1.7307337522506714
Iters 83400 | Evals 347335 | RangeLoss 1.7141340970993042 | ActionLoss 0.016843654215335846 | TotalLoss 1.7306817770004272
Iters 83600 | Evals 348179 | RangeLoss 1.7141190767288208 | ActionLoss 0.016810039058327675 | TotalLoss 1.7306315898895264
Iters 83800 | Evals 349009 | RangeLoss 1.7141187191009521 | ActionLoss 0.0167787317186594 | TotalLoss 1.7306015491485596
Iters 84000 | Evals 349856 | RangeLoss 1.7140941619873047 | ActionLoss 0.0167483389377594 | TotalLoss 1.730543613433838
Iters 84200 | Evals 350668 | RangeLoss 1.7140851020812988 | ActionLoss 0.016719594597816467 | TotalLoss 1.7305047512054443
Iters 84400 | Evals 351476 | RangeLoss 1.7140299081802368 | ActionLoss 0.01668788120150566 | TotalLoss 1.7304152250289917
Iters 84600 | Evals 352309 | RangeLoss 1.713999629020691 | ActionLoss 0.016657128930091858 | TotalLoss 1.7303526401519775
Iters 84800 | Evals 353115 | RangeLoss 1.7139779329299927 | ActionLoss 0.016626549884676933 | TotalLoss 1.7302976846694946
Iters 85000 | Evals 353958 | RangeLoss 1.7139490842819214 | ActionLoss 0.016594721004366875 | TotalLoss 1.7302354574203491
Iters 85200 | Evals 354812 | RangeLoss 1.7139450311660767 | ActionLoss 0.016565613448619843 | TotalLoss 1.7301992177963257
Iters 85400 | Evals 355651 | RangeLoss 1.7139517068862915 | ActionLoss 0.016536926850676537 | TotalLoss 1.7301745414733887
Iters 85600 | Evals 356469 | RangeLoss 1.7139354944229126 | ActionLoss 0.01650572009384632 | TotalLoss 1.7301243543624878
Iters 85800 | Evals 357315 | RangeLoss 1.7139095067977905 | ActionLoss 0.0164788831025362 | TotalLoss 1.7300713062286377
Iters 86000 | Evals 358166 | RangeLoss 1.7139045000076294 | ActionLoss 0.016449088230729103 | TotalLoss 1.7300326824188232
Iters 86200 | Evals 358977 | RangeLoss 1.7138725519180298 | ActionLoss 0.016418660059571266 | TotalLoss 1.7299689054489136
Iters 86400 | Evals 359807 | RangeLoss 1.7138442993164062 | ActionLoss 0.01638847216963768 | TotalLoss 1.7299118041992188
Iters 86600 | Evals 360653 | RangeLoss 1.7138147354125977 | ActionLoss 0.01635979674756527 | TotalLoss 1.7298496961593628
Iters 86800 | Evals 361473 | RangeLoss 1.7137759923934937 | ActionLoss 0.016332905739545822 | TotalLoss 1.729782223701477
Iters 87000 | Evals 362308 | RangeLoss 1.7137740850448608 | ActionLoss 0.016302483156323433 | TotalLoss 1.729749321937561
Iters 87200 | Evals 363119 | RangeLoss 1.7137776613235474 | ActionLoss 0.01627831533551216 | TotalLoss 1.729728102684021
Iters 87400 | Evals 363950 | RangeLoss 1.7137179374694824 | ActionLoss 0.016253847628831863 | TotalLoss 1.7296425104141235
Iters 87600 | Evals 364803 | RangeLoss 1.7137011289596558 | ActionLoss 0.016225509345531464 | TotalLoss 1.729600429534912
Iters 87800 | Evals 365618 | RangeLoss 1.7136567831039429 | ActionLoss 0.01620108261704445 | TotalLoss 1.7295341491699219
Iters 88000 | Evals 366457 | RangeLoss 1.7136383056640625 | ActionLoss 0.01617964543402195 | TotalLoss 1.729496955871582
Iters 88200 | Evals 367283 | RangeLoss 1.7136352062225342 | ActionLoss 0.01615220122039318 | TotalLoss 1.7294654846191406
Iters 88400 | Evals 368120 | RangeLoss 1.7136225700378418 | ActionLoss 0.016126910224556923 | TotalLoss 1.7294273376464844
Iters 88600 | Evals 368941 | RangeLoss 1.7136257886886597 | ActionLoss 0.016105905175209045 | TotalLoss 1.7294098138809204
Iters 88800 | Evals 369783 | RangeLoss 1.7135969400405884 | ActionLoss 0.016077324748039246 | TotalLoss 1.7293518781661987
Iters 89000 | Evals 370628 | RangeLoss 1.7136141061782837 | ActionLoss 0.016049828380346298 | TotalLoss 1.7293404340744019
Iters 89200 | Evals 371446 | RangeLoss 1.7136046886444092 | ActionLoss 0.016025323420763016 | TotalLoss 1.729308009147644
Iters 89400 | Evals 372272 | RangeLoss 1.7136141061782837 | ActionLoss 0.016001025214791298 | TotalLoss 1.7292935848236084
Iters 89600 | Evals 373097 | RangeLoss 1.713628888130188 | ActionLoss 0.01597534865140915 | TotalLoss 1.7292803525924683
Iters 89800 | Evals 373953 | RangeLoss 1.7136033773422241 | ActionLoss 0.015949677675962448 | TotalLoss 1.7292275428771973
Iters 90000 | Evals 374793 | RangeLoss 1.7135975360870361 | ActionLoss 0.01592112146317959 | TotalLoss 1.7291932106018066
Iters 90200 | Evals 375624 | RangeLoss 1.7135671377182007 | ActionLoss 0.015894658863544464 | TotalLoss 1.7291390895843506
Iters 90400 | Evals 376430 | RangeLoss 1.7135558128356934 | ActionLoss 0.015869367867708206 | TotalLoss 1.7291035652160645
Iters 90600 | Evals 377261 | RangeLoss 1.7135776281356812 | ActionLoss 0.015845149755477905 | TotalLoss 1.7291033267974854
Iters 90800 | Evals 378098 | RangeLoss 1.7135268449783325 | ActionLoss 0.015817856416106224 | TotalLoss 1.7290277481079102
Iters 91000 | Evals 378934 | RangeLoss 1.713545799255371 | ActionLoss 0.01579342782497406 | TotalLoss 1.7290228605270386
Iters 91200 | Evals 379769 | RangeLoss 1.713526725769043 | ActionLoss 0.015766479074954987 | TotalLoss 1.7289743423461914
Iters 91400 | Evals 380603 | RangeLoss 1.7135214805603027 | ActionLoss 0.015745246782898903 | TotalLoss 1.7289458513259888
Iters 91600 | Evals 381435 | RangeLoss 1.713483452796936 | ActionLoss 0.01572376675903797 | TotalLoss 1.7288818359375
Iters 91800 | Evals 382278 | RangeLoss 1.7134877443313599 | ActionLoss 0.015694601461291313 | TotalLoss 1.7288570404052734
Iters 92000 | Evals 383114 | RangeLoss 1.713480830192566 | ActionLoss 0.01566821150481701 | TotalLoss 1.7288230657577515
Iters 92200 | Evals 383947 | RangeLoss 1.7134884595870972 | ActionLoss 0.015642762184143066 | TotalLoss 1.728804588317871
Iters 92400 | Evals 384774 | RangeLoss 1.7134674787521362 | ActionLoss 0.015617222525179386 | TotalLoss 1.7287604808807373
Iters 92600 | Evals 385615 | RangeLoss 1.713475227355957 | ActionLoss 0.015592651441693306 | TotalLoss 1.7287449836730957
Iters 92800 | Evals 386425 | RangeLoss 1.713484525680542 | ActionLoss 0.015571048483252525 | TotalLoss 1.7287355661392212
Iters 93000 | Evals 387243 | RangeLoss 1.7135002613067627 | ActionLoss 0.015548314899206161 | TotalLoss 1.728729486465454
Iters 93200 | Evals 388098 | RangeLoss 1.7135229110717773 | ActionLoss 0.015520944260060787 | TotalLoss 1.7287241220474243
Iters 93400 | Evals 388940 | RangeLoss 1.7134997844696045 | ActionLoss 0.01549349632114172 | TotalLoss 1.7286726236343384
Iters 93600 | Evals 389772 | RangeLoss 1.7134690284729004 | ActionLoss 0.015468822792172432 | TotalLoss 1.7286195755004883
Iters 93800 | Evals 390611 | RangeLoss 1.7134615182876587 | ActionLoss 0.015444937162101269 | TotalLoss 1.728588342666626
Iters 94000 | Evals 391411 | RangeLoss 1.7134718894958496 | ActionLoss 0.015421734191477299 | TotalLoss 1.72857666015625
Iters 94200 | Evals 392241 | RangeLoss 1.7134575843811035 | ActionLoss 0.015396461822092533 | TotalLoss 1.7285370826721191
Iters 94400 | Evals 393052 | RangeLoss 1.7134474515914917 | ActionLoss 0.01537166815251112 | TotalLoss 1.728500485420227
Iters 94600 | Evals 393883 | RangeLoss 1.7134385108947754 | ActionLoss 0.015346388332545757 | TotalLoss 1.7284631729125977
Iters 94800 | Evals 394721 | RangeLoss 1.7134122848510742 | ActionLoss 0.015320654027163982 | TotalLoss 1.728408932685852
Iters 95000 | Evals 395575 | RangeLoss 1.7134156227111816 | ActionLoss 0.015294368378818035 | TotalLoss 1.7283859252929688
Iters 95200 | Evals 396385 | RangeLoss 1.7133653163909912 | ActionLoss 0.015266611240804195 | TotalLoss 1.728308916091919
Iters 95400 | Evals 397222 | RangeLoss 1.7133694887161255 | ActionLoss 0.015240752138197422 | TotalLoss 1.7282862663269043
Iters 95600 | Evals 398064 | RangeLoss 1.713373064994812 | ActionLoss 0.015215316787362099 | TotalLoss 1.7282644510269165
Iters 95800 | Evals 398912 | RangeLoss 1.7133491039276123 | ActionLoss 0.015189960598945618 | TotalLoss 1.7282145023345947
Iters 96000 | Evals 399757 | RangeLoss 1.7133299112319946 | ActionLoss 0.015164876356720924 | TotalLoss 1.7281721830368042
Iters 96200 | Evals 400600 | RangeLoss 1.7133150100708008 | ActionLoss 0.015140275470912457 | TotalLoss 1.7281326055526733
Iters 96400 | Evals 401421 | RangeLoss 1.7132962942123413 | ActionLoss 0.015115278773009777 | TotalLoss 1.728089451789856
Iters 96600 | Evals 402247 | RangeLoss 1.713277816772461 | ActionLoss 0.015091114677488804 | TotalLoss 1.7280452251434326
Iters 96800 | Evals 403081 | RangeLoss 1.7133049964904785 | ActionLoss 0.015066776424646378 | TotalLoss 1.72804856300354
Iters 97000 | Evals 403921 | RangeLoss 1.7132954597473145 | ActionLoss 0.015041912905871868 | TotalLoss 1.7280144691467285
